,left,right,strand,locus_tag,KO,category,subcategory,subsubcategory,product_name,name,fpkm,primary_tu
500,579581.0,580147.0,-1,peg.501,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,54.09318518944439,TU_278
501,580149.0,580568.0,-1,peg.502,K06925,Genetic Information Processing,Translation,tRNA loading and maturation,"tsaE, tRNA threonylcarbamoyladenosine biosynthesis protein TsaE",tsaE,0.2976165396817208,TU_278
502,580623.0,583283.0,-1,peg.503,K01531,Metabolism,Other Enzymes,Other enzymes,"mgtA, P-type Mg2+ transporter [EC:7.2.2.14]",mgtA,552.5802645562035,TU_279
503,583524.0,584462.0,-1,peg.504,K00845,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"glk, glucokinase [EC:2.7.1.2]",glk,4291.689053308155,TU_280
504,584838.0,586457.0,-1,peg.505,K01226,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"treC, trehalose-6-phosphate hydrolase [EC:3.2.1.93]",treC,3258.429632637833,TU_282
505,586503.0,588062.0,-1,peg.506,K02817; K02818; K02819,Metabolism,Membrane Transport,PTS system,"PTS-Tre-EIIA, PTS system, trehalose-specific IIA component [EC:2.7.1.201]; PTS-Tre-EIIB, PTS system, trehalose-specific IIB component [EC:2.7.1.201]; PTS-Tre-EIIC, PTS system, trehalose-specific IIC component",PTS-Tre-EIIA,5910.897719903328,TU_282
506,588125.0,589072.0,-1,peg.507,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,85.65373735944429,TU_283
507,589161.0,590759.0,-1,peg.508,K15633,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"gpmI, 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]",gpmI,4301.895962513074,TU_284
508,590775.0,591596.0,-1,peg.509,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1577.7256011698792,TU_284
509,591600.0,592346.0,-1,peg.510,K01803,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"TPI, triosephosphate isomerase (TIM) [EC:5.3.1.1]",TPI,2045.2050525902005,TU_284
510,592452.0,594968.0,-1,peg.511,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,8226.839153037028,TU_285
511,595009.0,595701.0,-1,peg.512,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,238.72577402657103,TU_285
512,596942.0,597961.0,-1,peg.513,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,330.19879966800465,TU_288
513,597951.0,598898.0,-1,peg.514,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,147.50858824039648,TU_288
514,598961.0,602203.0,-1,peg.515,K11070,Metabolism,Membrane Transport,Transport,"potC, spermidine/putrescine transport system permease protein",potC,121.65501052804974,TU_289
515,602167.0,603162.0,-1,peg.516,K11071,Metabolism,Membrane Transport,Transport,"potB, spermidine/putrescine transport system permease protein",potB,140.97479408664918,TU_289
516,603167.0,604219.0,-1,peg.517,K11072,Metabolism,Membrane Transport,Transport,"potA, spermidine/putrescine transport system ATP-binding protein [EC:7.6.2.11]",potA,405.5353821883084,TU_289
517,604572.0,605411.0,-1,peg.518,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1071.2462297329985,TU_290
518,605495.0,606415.0,-1,peg.519,K00847,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"scrK, fructokinase [EC:2.7.1.4]",scrK,963.9884258990963,TU_292
519,606417.0,607868.0,-1,peg.520,K01193,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"INV, beta-fructofuranosidase [EC:3.2.1.26]",INV,4037.7583678088085,TU_292
520,607873.0,609591.0,-1,peg.521,K02809; K02810,Metabolism,Membrane Transport,PTS system,"PTS-Scr-EIIB, PTS system, sucrose-specific IIB component [EC:2.7.1.211]; PTS-Scr-EIIC, PTS system, sucrose-specific IIC component",PTS-Scr-EIIB,897.2683675428134,TU_292
521,609611.0,610309.0,-1,peg.522,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1132.4232992548239,TU_292
522,610540.0,611010.0,-1,peg.523,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,5748.380876215889,TU_293
523,611097.0,612818.0,-1,peg.524,K08483,Metabolism,Membrane Transport,PTS system,"PTS-EI.PTSI, phosphotransferase system, enzyme I, PtsI [EC:2.7.3.9]",PTS-EI.PTSI,3683.896310943385,TU_294
524,612951.0,613091.0,-1,peg.525,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,0.9495155920325864,
525,613110.0,613844.0,-1,peg.526,K01916,Metabolism,Biosynthesis,Amino acid metabolism,"nadE, NAD+ synthase [EC:6.3.1.5]",nadE,355.925445263556,
526,613864.0,615162.0,-1,peg.527,K03979,Genetic Information Processing,Translation,Ribosome biogenesis,"obgE, GTPase [EC:3.6.5.-]",obgE,1087.3943698599908,
527,615188.0,615496.0,-1,peg.528,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,273.45782177857825,
528,615486.0,616223.0,-1,peg.529,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,221.63922945263667,
529,616476.0,618476.0,-1,peg.530,K05592,Genetic Information Processing,Translation,Ribosome biogenesis,"deaD, ATP-dependent RNA helicase DeaD [EC:3.6.4.13]",deaD,2496.6893895730477,TU_298
530,618620.0,620059.0,-1,peg.531,K01193,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"INV, beta-fructofuranosidase [EC:3.2.1.26]",INV,6372.547250025749,TU_298
531,620061.0,621593.0,-1,peg.532,K02818; K02819,Metabolism,Membrane Transport,PTS system,"PTS-Tre-EIIB, PTS system, trehalose-specific IIB component [EC:2.7.1.201]; PTS-Tre-EIIC, PTS system, trehalose-specific IIC component",PTS-Tre-EIIB,1893.5347038968778,TU_298
532,621769.0,623934.0,-1,peg.533,K00525,Genetic Information Processing,DNA Maintenance,DNA repair,"nrdA, nrdE, ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]",nrdA,7592.289700291946,TU_299
533,623937.0,624392.0,-1,peg.534,K03647,Metabolism,Biosynthesis,Purine and pyrimidine metabolism,"nrdI, protein involved in ribonucleotide reduction",nrdI,3481.862765283686,TU_299
534,624396.0,625418.0,-1,peg.535,K00526,Genetic Information Processing,DNA Maintenance,DNA repair,"nrdB, nrdF, ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]",nrdB,8018.403951126605,TU_299
535,625671.0,627254.0,-1,peg.536,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1743.8567130928686,TU_300
536,627269.0,628609.0,-1,peg.537,K04094,Genetic Information Processing,Translation,tRNA loading and maturation,"trmFO, methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]",trmFO,2169.6101400467974,TU_300
537,628609.0,630516.0,-1,peg.538,K06147,Metabolism,Membrane Transport,Transport,"ABCB-BAC, ATP-binding cassette, subfamily B, bacterial",ABCB-BAC,1782.0128517213143,TU_300
538,630503.0,632482.0,-1,peg.539,K06147,Metabolism,Membrane Transport,Transport,"ABCB-BAC, ATP-binding cassette, subfamily B, bacterial",ABCB-BAC,2101.1603358413668,TU_300
539,632569.0,633348.0,-1,peg.540,K04096,Genetic Information Processing,DNA Maintenance,DNA repair,"smf, DNA processing protein",smf,0.0,
540,633353.0,633658.0,-1,peg.541,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,0.23765612873118677,
541,633730.0,634356.0,-1,peg.542,K03470,Genetic Information Processing,DNA Maintenance,DNA replication and partition,"rnhB, ribonuclease HII [EC:3.1.26.4]",rnhB,222.6325949992992,TU_302
542,634350.0,635297.0,-1,peg.543,K14540,Genetic Information Processing,Translation,Ribosome biogenesis,"rbgA, ribosome biogenesis GTPase A",rbgA,429.1553074309433,TU_302
543,635387.0,635773.0,-1,peg.544,K02884,Genetic Information Processing,Translation,Ribosome,"RP-L19, large subunit ribosomal protein L19",RP-L19,4484.628846399714,TU_303
544,635775.0,636506.0,-1,peg.545,K00554,Metabolism,Other Enzymes,Other enzymes,"trmD, tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]",trmD,1849.7970869787441,TU_303
545,636506.0,637006.0,-1,peg.546,K02860,Genetic Information Processing,Translation,Ribosome biogenesis,"rimM, 16S rRNA processing protein RimM",rimM,379.8025083133796,TU_303
546,637064.0,637333.0,-1,peg.547,K02959,Genetic Information Processing,Translation,Ribosome,"RP-S16, small subunit ribosomal protein S16",RP-S16,2044.719645337925,TU_303
547,637421.0,638290.0,-1,peg.548,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,109.3635372484061,TU_304
548,638402.0,638965.0,1,peg.549,K01507,Metabolism,Energy Metabolism,Oxidative phosphorylation,"ppa, inorganic pyrophosphatase [EC:3.6.1.1]",ppa,3180.856410546916,TU_305
549,639022.0,639816.0,-1,peg.550,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,306.78855740688846,TU_306
550,639879.0,640592.0,-1,peg.551,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,780.5930999910693,TU_308
551,640594.0,641214.0,-1,peg.552,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,3526.1208700746083,TU_308
552,641228.0,641983.0,-1,peg.553,K06178,Genetic Information Processing,Translation,Ribosome biogenesis,"rluB, 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]",rluB,911.9909005606734,TU_308
553,641983.0,642612.0,-1,peg.554,K06024,Genetic Information Processing,DNA Maintenance,DNA replication and partition,"scpB, segregation and condensation protein B",scpB,1128.5179842819973,TU_308
554,642605.0,643438.0,-1,peg.555,K05896,Genetic Information Processing,DNA Maintenance,DNA replication and partition,"scpA, segregation and condensation protein A",scpA,1416.9253572322107,TU_308
555,643489.0,644328.0,-1,peg.556,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,443.9798412571547,
556,644345.0,644914.0,-1,peg.557,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,133.70432423585888,
557,644924.0,645607.0,-1,peg.558,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,462.055492514261,
558,645984.0,646298.0,1,peg.559,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,22.46847312775924,
559,646410.0,648071.0,-1,peg.560,K01887,Genetic Information Processing,Translation,tRNA loading and maturation,"RARS, arginyl-tRNA synthetase [EC:6.1.1.19]",RARS,1334.2880253117864,TU_309
560,648123.0,648668.0,-1,peg.561,K02838,Genetic Information Processing,Translation,Translation factors,"frr, ribosome recycling factor",frr,1351.5661484187358,TU_309
561,648680.0,649396.0,-1,peg.562,K09903,Metabolism,Biosynthesis,Purine and pyrimidine metabolism,"pyrH, uridylate kinase [EC:2.7.4.22]",pyrH,3377.1702300735546,TU_309
562,649794.0,650537.0,-1,peg.563,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1066.806453639668,
563,650584.0,651144.0,-1,peg.564,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1620.6517021178072,TU_310
564,651147.0,652040.0,-1,peg.565,K02357,Genetic Information Processing,Translation,Translation factors,"tsf, elongation factor Ts",tsf,2386.9067784700956,TU_310
565,652065.0,652865.0,-1,peg.566,K02967,Genetic Information Processing,Translation,Ribosome,"RP-S2, small subunit ribosomal protein S2",RP-S2,4532.89938892057,TU_310
566,653061.0,655121.0,-1,peg.567,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,490.0418471013208,TU_312
567,655137.0,656045.0,-1,peg.568,K06179,Genetic Information Processing,Translation,Ribosome biogenesis,"rluC, 23S rRNA pseudouridine955/2504/2580 synthase [EC:5.4.99.24]",rluC,230.83638875541894,TU_312
568,656045.0,657037.0,-1,peg.569,K07052,Unclear,Unclear,Unclear,uncharacterized protein,uncharacterized protein,301.22818678567916,TU_312
569,657113.0,657382.0,-1,peg.570,K11189,Metabolism,Membrane Transport,PTS system,"PTS-HPR, phosphocarrier protein",PTS-HPR,1979.0506431891172,TU_313
570,657457.0,659628.0,-1,peg.571,K03657,Genetic Information Processing,DNA Maintenance,DNA repair,"uvrD, DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]",uvrD,630.602088162048,TU_314
571,659621.0,660457.0,-1,peg.572,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,111.1622892306407,TU_314
572,660464.0,661423.0,-1,peg.573,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,316.46970390043174,TU_314
573,661596.0,662198.0,1,peg.574,K01462,Metabolism,Other Enzymes,Other enzymes,"PDF, peptide deformylase [EC:3.5.1.88]",PDF,101.3936353736376,TU_315
574,662347.0,664113.0,1,peg.575,K12574,Genetic Information Processing,"Folding, Sorting and Degradation",Nucleases,"rnj, ribonuclease J [EC:3.1.-.-]",rnj,2570.1721990679875,TU_315
575,664136.0,666751.0,-1,peg.576,K02042,Metabolism,Membrane Transport,Transport,"phnE, phosphonate transport system permease protein",phnE,92.92288418626954,TU_317
576,666751.0,667500.0,-1,peg.577,K02041,Metabolism,Membrane Transport,Transport,"phnC, phosphonate transport system ATP-binding protein [EC:7.3.2.2]",phnC,52.47236693854624,TU_317
577,667570.0,668787.0,-1,peg.578,K02044,Metabolism,Membrane Transport,Transport,"phnD, phosphonate transport system substrate-binding protein",phnD,643.7401028436602,TU_317
578,669082.0,670032.0,1,peg.579,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,2081.417221581129,TU_318
579,670096.0,670602.0,-1,peg.580,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,792.5818233169704,TU_319
580,670870.0,671556.0,1,peg.581,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,29.15196281018397,TU_320
581,671596.0,672810.0,-1,peg.582,K00927,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"PGK, phosphoglycerate kinase [EC:2.7.2.3]",PGK,6934.678753553268,TU_322
582,672923.0,673936.0,-1,peg.583,K00134,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"GAPDH, glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]",GAPDH,7684.947586471636,TU_324
583,674029.0,674964.0,-1,peg.584,K11144,Genetic Information Processing,DNA Maintenance,DNA replication and partition,"dnaI, primosomal protein DnaI",dnaI,2575.348395511295,TU_326
584,674972.0,676156.0,-1,peg.585,K03346,Genetic Information Processing,DNA Maintenance,DNA replication and partition,"dnaB, replication initiation and membrane attachment protein",dnaB,3241.6043822155007,TU_326
585,676319.0,677146.0,-1,peg.586,K10563,Genetic Information Processing,DNA Maintenance,DNA repair,"mutM, formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]",mutM,622.1635826659802,TU_327
586,677164.0,679851.0,-1,peg.587,K02335,Genetic Information Processing,DNA Maintenance,DNA replication and partition,"polA, DNA polymerase I [EC:2.7.7.7]",polA,465.00575706833666,TU_327
587,679868.0,682846.0,-1,peg.588,K02337,Genetic Information Processing,DNA Maintenance,DNA replication and partition,"dnaE, DNA polymerase III subunit alpha [EC:2.7.7.7]",dnaE,396.96919687481244,TU_327
588,682846.0,683991.0,-1,peg.589,K03151,Genetic Information Processing,"Folding, Sorting and Degradation",Sulfur relay system,"thiI, tRNA uracil 4-sulfurtransferase [EC:2.8.1.4]",thiI,868.5746167052788,TU_327
589,684066.0,685856.0,-1,peg.590,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,690.3098477605813,TU_327
590,686108.0,686734.0,1,peg.591,K02986,Genetic Information Processing,Translation,Ribosome,"RP-S4, small subunit ribosomal protein S4",RP-S4,12047.150909166265,TU_328
591,686985.0,688226.0,-1,peg.592,K01866,Genetic Information Processing,Translation,tRNA loading and maturation,"YARS, tyrosyl-tRNA synthetase [EC:6.1.1.1]",YARS,542.2216861781595,TU_329
592,688237.0,689292.0,-1,peg.593,K00763,Metabolism,Biosynthesis,Cofactor biosynthesis,"pncB, nicotinate phosphoribosyltransferase [EC:6.3.4.21]",pncB,749.2360613261802,TU_329
593,689297.0,689878.0,-1,peg.594,K06878,Unclear,Unclear,Unclear,tRNA-binding protein,tRNA-binding protein,609.3849124382076,TU_329
594,689956.0,690786.0,1,peg.595,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,2241.6529667139735,TU_330
595,690795.0,691646.0,1,peg.596,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,4892.683946110709,TU_330
596,692415.0,692639.0,-1,peg.597,K02078,Metabolism,Biosynthesis,Lipid and steroid metabolism,"acpP, acyl carrier protein",acpP,3305.7833535082723,TU_333
597,692671.0,693006.0,-1,peg.598,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,0.08158343074721298,
598,692993.0,694123.0,-1,peg.599,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,0.04332494434602208,
599,694198.0,695151.0,-1,peg.600,K00016,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"LDH, L-lactate dehydrogenase [EC:1.1.1.27]",LDH,7884.646923824963,TU_334
600,695300.0,699064.0,-1,peg.601,K03046,Genetic Information Processing,Transcription,RNA polymerase,"rpoC, DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]",rpoC,3867.9585196371013,TU_335
601,699074.0,702928.0,-1,peg.602,K03043,Genetic Information Processing,Transcription,RNA polymerase,"rpoB, DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]",rpoB,2874.4203015200196,TU_335
602,702943.0,704100.0,-1,peg.603,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,465.050461573861,TU_335
603,704315.0,705424.0,1,peg.604,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,387.0663056986027,TU_336
604,705469.0,705837.0,-1,peg.605,K02935,Genetic Information Processing,Translation,Ribosome,"RP-L7, large subunit ribosomal protein L7/L12",RP-L7,2378.2511515808405,TU_338
605,705897.0,706397.0,-1,peg.606,K02864,Genetic Information Processing,Translation,Ribosome,"RP-L10, large subunit ribosomal protein L10",RP-L10,2321.2641225925217,TU_338
606,706623.0,709076.0,-1,peg.607,K01421,Unclear,Unclear,Unclear,"yhgE, putative membrane protein",yhgE,685.8919388458163,TU_338
607,709256.0,710644.0,-1,peg.608,K19540,Metabolism,Membrane Transport,Transport,"frlA, fructoselysine transporter",frlA,6738.756881427621,TU_341
608,710631.0,711641.0,-1,peg.609,K06889,Unclear,Unclear,Unclear,uncharacterized protein,uncharacterized protein,1073.4027127191168,TU_341
609,711728.0,712168.0,-1,peg.610,K02348,Unclear,Unclear,Unclear,"elaA, ElaA protein",elaA,1134.4646052216347,
610,712217.0,712900.0,-1,peg.611,K02863,Genetic Information Processing,Translation,Ribosome,"RP-L1, large subunit ribosomal protein L1",RP-L1,5569.92616154736,TU_342
611,712900.0,713328.0,-1,peg.612,K02867,Genetic Information Processing,Translation,Ribosome,"RP-L11, large subunit ribosomal protein L11",RP-L11,1206.1069241556595,TU_342
612,713823.0,714908.0,1,peg.613,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1852.5231136801265,TU_344
613,714913.0,715827.0,-1,peg.614,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,155.06417819198174,TU_345
614,715901.0,716185.0,-1,peg.615,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,160.36189553278987,TU_347
615,716265.0,718943.0,-1,peg.616,K01872,Genetic Information Processing,Translation,tRNA loading and maturation,"AARS, alanyl-tRNA synthetase [EC:6.1.1.7]",AARS,1109.715107036677,TU_347
616,719063.0,719914.0,1,peg.617,K21064,Metabolism,Biosynthesis,Cofactor biosynthesis,"ycsE, 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]",ycsE,316.45225653136043,TU_348
617,719951.0,721402.0,-1,peg.618,K01223,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"bglA, 6-phospho-beta-glucosidase [EC:3.2.1.86]",bglA,930.8273341531307,TU_350
618,721513.0,722445.0,-1,peg.619,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,411.5197965686502,TU_350
619,722438.0,723838.0,-1,peg.620,K01223,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"bglA, 6-phospho-beta-glucosidase [EC:3.2.1.86]",bglA,1268.5937499737327,TU_350
620,723919.0,724662.0,-1,peg.621,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,786.6483457983483,TU_351
621,724728.0,727352.0,-1,peg.622,K02755; K02756; K02757,Metabolism,Membrane Transport,PTS system,"PTS-Bgl-EIIA, PTS system, beta-glucoside-specific IIA component [EC:2.7.1.-]; PTS-Bgl-EIIB, PTS system, beta-glucoside-specific IIB component [EC:2.7.1.-]; PTS-Bgl-EIIC, PTS system, beta-glucoside-specific IIC component",PTS-Bgl-EIIA,607.5563985630281,TU_352
622,727496.0,727855.0,-1,peg.623,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,114.69063970006529,TU_353
623,727922.0,729106.0,-1,peg.624,K02358,Genetic Information Processing,Translation,Translation factors,"tuf, elongation factor Tu",tuf,10074.345470369515,TU_355
624,729247.0,731316.0,-1,peg.625,K02355,Genetic Information Processing,Translation,Translation factors,"fusA, elongation factor G",fusA,7108.485946913269,TU_355
625,731354.0,731821.0,-1,peg.626,K02992,Genetic Information Processing,Translation,Ribosome,"RP-S7, small subunit ribosomal protein S7",RP-S7,5184.006679640256,TU_355
626,731902.0,732315.0,-1,peg.627,K02950,Genetic Information Processing,Translation,Ribosome,"RP-S12, small subunit ribosomal protein S12",RP-S12,5426.29565757303,TU_355
627,732418.0,732963.0,-1,peg.628,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,0.2900464222825727,TU_356
628,732972.0,734531.0,-1,peg.629,K06131,Metabolism,Biosynthesis,Lipid and steroid metabolism,"clsA_B, cardiolipin synthase A/B [EC:2.7.8.-]",clsA_B,103.42041631641439,TU_357
629,734531.0,735256.0,-1,peg.630,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,219.3171759300847,TU_357
630,735343.0,736257.0,-1,peg.631,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1064.7063258051078,TU_358
631,736359.0,737018.0,-1,peg.632,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,140.27466609743814,TU_360
632,737006.0,737512.0,-1,peg.633,K07566,Genetic Information Processing,Translation,Ribosome biogenesis,"tsaC, L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]",tsaC,324.9645025455863,TU_360
633,737502.0,739010.0,-1,peg.634,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1105.0893808936632,TU_360
634,739019.0,739879.0,-1,peg.635,K02493,Metabolism,Other Enzymes,Other enzymes,"hemK, release factor glutamine methyltransferase [EC:2.1.1.297]",hemK,212.6948141774541,TU_360
635,739872.0,740963.0,-1,peg.636,K02835,Genetic Information Processing,Translation,Translation factors,"prfA, peptide chain release factor 1",prfA,802.050432047775,TU_360
636,740966.0,741577.0,-1,peg.637,K00857,Metabolism,Biosynthesis,Purine and pyrimidine metabolism,"tdk, thymidine kinase [EC:2.7.1.21]",tdk,458.2632448875857,TU_360
637,741580.0,742524.0,-1,peg.638,K06881,Genetic Information Processing,"Folding, Sorting and Degradation",Nucleases,"nrnA, bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]",nrnA,557.1574074506776,TU_360
638,742537.0,744414.0,-1,peg.639,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1558.4137836473276,TU_360
639,744520.0,744798.0,-1,peg.640,K02909,Genetic Information Processing,Translation,Ribosome,"RP-L31, large subunit ribosomal protein L31",RP-L31,16251.16295387545,TU_361
640,744910.0,745548.0,-1,peg.641,K01619,Metabolism,Central Carbon Metabolism,Pentose phosphate metabolism,"deoC, deoxyribose-phosphate aldolase [EC:4.1.2.4]",deoC,39.30500030399171,TU_362
641,745535.0,746218.0,-1,peg.642,K01783,Metabolism,Central Carbon Metabolism,Pentose phosphate metabolism,"rpe, ribulose-phosphate 3-epimerase [EC:5.1.3.1]",rpe,1.438441312396619,
642,746278.0,747093.0,1,peg.643,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,167.05028888365118,TU_363
643,747090.0,748016.0,-1,peg.644,K00852,Metabolism,Central Carbon Metabolism,Pentose phosphate metabolism,"rbsK, ribokinase [EC:2.7.1.15]",rbsK,129.04619569016657,
644,748033.0,749541.0,-1,peg.645,K03475,Metabolism,Membrane Transport,PTS system,"PTS-Ula-EIIC, PTS system, ascorbate-specific IIC component",PTS-Ula-EIIC,216.68757229628076,
645,749713.0,750603.0,-1,peg.646,K01624,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"FBA, fructose-bisphosphate aldolase, class II [EC:4.1.2.13]",FBA,5374.678094067393,TU_364
646,750674.0,751528.0,-1,peg.647,K01992,Metabolism,Membrane Transport,Transport,"ABC-2.P, ABC-2 type transport system permease protein",ABC-2.P,739.2940156378796,TU_365
647,751528.0,752232.0,-1,peg.648,K01990,Metabolism,Membrane Transport,Transport,"ABC-2.A, ABC-2 type transport system ATP-binding protein",ABC-2.A,977.1627597576157,TU_365
648,752337.0,752849.0,1,peg.649,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,66.03498445989392,TU_366
649,752875.0,754473.0,-1,peg.650,K01937,Metabolism,Biosynthesis,Purine and pyrimidine metabolism,"pyrG, CTP synthase [EC:6.3.4.2]",pyrG,1806.6599421190629,
650,754546.0,754962.0,-1,peg.651,K03048,Genetic Information Processing,Transcription,RNA polymerase,"rpoE, DNA-directed RNA polymerase subunit delta",rpoE,1548.9141872347093,TU_369
651,754987.0,756195.0,-1,peg.652,K06885,Unclear,Unclear,Unclear,uncharacterized protein,uncharacterized protein,601.9738984479625,TU_369
652,756205.0,757653.0,-1,peg.653,K09698,Genetic Information Processing,Translation,tRNA loading and maturation,"gltX, nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]",gltX,969.0117007145155,TU_369
653,757701.0,759458.0,-1,peg.654,K06956,Unclear,Unclear,Unclear,uncharacterized protein,uncharacterized protein,456.07440797392314,TU_369
654,759489.0,760817.0,-1,peg.655,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,378.7691415544514,TU_369
655,760995.0,762911.0,1,peg.656,K03168,Genetic Information Processing,DNA Maintenance,DNA replication and partition,"topA, DNA topoisomerase I [EC:5.6.2.1]",topA,2717.5292528578616,TU_371
656,762945.0,763628.0,-1,peg.657,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,269.3864257946965,TU_372
657,763697.0,764392.0,1,peg.658,K01069,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"gloB, hydroxyacylglutathione hydrolase [EC:3.1.2.6]",gloB,22.463650585244974,
658,764438.0,765022.0,-1,peg.659,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1207.9584581296629,TU_374
659,765064.0,766458.0,-1,peg.660,K02824,Metabolism,Membrane Transport,Transport,"pyrP, uracil permease",pyrP,2009.7109458822542,TU_374
660,766637.0,767329.0,-1,peg.661,K07043,Unclear,Unclear,Unclear,uncharacterized protein,uncharacterized protein,83.11837272418587,TU_375
661,767322.0,768416.0,-1,peg.662,K06942,Genetic Information Processing,Translation,Ribosome biogenesis,"ychF, ribosome-binding ATPase",ychF,577.4986347684975,TU_375
662,768418.0,768615.0,-1,peg.663,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,0.5130039745936387,TU_375
