,locus_tag,left,right,strand,name
1658,BSU_17470,1880087,1880377,1,Uncharacterized membrane protein YnxB
1659,BSU_17920,1922841,1923014,-1,Aspartyl-phosphate phosphatase YnzD (EC 3.1.3.-) (Stage 0 sporulation regulatory protein YnzD)
1660,BSU_17699,1904393,1904749,-1,Uncharacterized membrane protein YnzK
1661,BSU_18019,1930074,1930199,1,Uncharacterized protein YnzL
1662,BSU_18530,2020611,2021144,1,Uncharacterized N-acetyltransferase YoaA (EC 2.3.1.-)
1663,BSU_18540,2021223,2022467,-1,Putative transporter YoaB
1664,BSU_18570,2025400,2027442,1,Probable oxidoreductase YoaE (EC 1.-.-.-)
1665,BSU_18590,2028175,2028579,-1,UPF0715 membrane protein YoaG
1666,BSU_18610,2029429,2031114,-1,Putative methyl-accepting chemotaxis protein YoaH
1667,BSU_18620,2031439,2032890,1,Probable 4-hydroxyphenylacetate 3-monooxygenase (EC 1.14.14.9) (4-hydroxyphenylacetate 3-hydroxylase) (4-HPA 3-hydroxylase)
1668,BSU_18630,2032927,2033625,-1,Expansin-YoaJ (EXLX1)
1669,BSU_18660,2036039,2036722,1,Abasic site processing protein YoaM (EC 3.4.-.-)
1670,BSU_18700,2040673,2041029,1,Uncharacterized protein YoaQ
1671,BSU_18730,2043186,2043668,1,Uncharacterized membrane protein YoaS
1672,BSU_18780,2046980,2047411,-1,Uncharacterized protein YoaW
1673,BSU_18820,2050689,2050952,1,Uncharacterized protein YobB
1674,BSU_18850,2056278,2056616,1,Uncharacterized HTH-type transcriptional regulator YobD
1675,BSU_18890,2058715,2059638,-1,Uncharacterized protein YobF
1676,BSU_18930,2063510,2064163,-1,DNA repair protein homolog YobH
1677,BSU_18970,2065424,2069029,-1,Uncharacterized membrane protein YobI
1678,BSU_18980,2070244,2071086,-1,Uncharacterized protein YobJ
1679,BSU_19000,2071754,2073556,-1,Toxin YobL (DNase YobL)
1680,BSU_19010,2073658,2074215,-1,Uncharacterized protein YobM
1681,BSU_19020,2074343,2075779,1,Putative L-amino-acid oxidase YobN (EC 1.4.3.2)
1682,BSU_19030,2076206,2078626,1,Putative phage-related protein YobO
1683,BSU_19050,2079611,2080336,-1,Uncharacterized HTH-type transcriptional regulator YobQ
1684,BSU_19060,2080351,2081094,-1,Uncharacterized N-acetyltransferase YobR (EC 2.3.1.-)
1685,BSU_19090,2082531,2083013,-1,Putative transcriptional regulator protein YobU
1686,BSU_19100,2083067,2084008,-1,Uncharacterized HTH-type transcriptional regulator YobV
1687,BSU_19110,2084214,2084759,1,Protein csk22
1688,BSU_19130,2085303,2085980,1,Uncharacterized membrane protein YocA
1689,BSU_19150,2086743,2087525,-1,Uncharacterized protein YocB
1690,BSU_19160,2087696,2088193,1,Uncharacterized protein YocC
1691,BSU_19170,2088257,2089234,1,Putative carboxypeptidase YocD (EC 3.4.16.-)
1692,BSU_19240,2097126,2097617,-1,General stress protein 16O (GSP16O)
1693,BSU_19260,2098316,2098792,-1,Salt stress-responsive protein YocM
1694,BSU_19280,2099127,2099360,1,Uncharacterized protein YocN
1695,BSU_19340,2104934,2106271,-1,Uncharacterized sodium-dependent transporter YocR
1696,BSU_19350,2106490,2107455,1,Uncharacterized sodium-dependent transporter YocS
1697,BSU_19530,2126549,2126938,1,Probable tautomerase YolI (EC 5.3.2.-)
1698,BSU_19540,2127345,2127683,-1,HTH-type transcriptional regulator YodB
1699,BSU_19550,2127813,2128421,1,Putative NAD(P)H nitroreductase YodC (EC 1.-.-.-)
1700,BSU_19600,2133455,2134156,1,Uncharacterized methyltransferase YodH (EC 2.1.1.-)
1701,BSU_19610,2134244,2134495,1,Uncharacterized protein YodI
1702,BSU_19640,2136538,2136852,-1,Uncharacterized protein YodL
1703,BSU_19670,2138037,2138717,-1,Uncharacterized protein YodN
1704,BSU_18370,2000960,2002351,-1,Probable multidrug resistance protein YoeA
1705,BSU_18390,2003401,2003946,-1,Probable integrase/recombinase YoeC
1706,BSU_18400,2004262,2004492,-1,Uncharacterized protein YoeD
1707,BSU_18420,2006541,2007398,-1,HTH-type transcriptional regulator YofA
1708,BSU_19520,2124850,2126184,-1,Uncharacterized permease YojA
1709,BSU_19510,2124529,2124765,-1,Uncharacterized protein YojB
1710,BSU_19470,2122325,2122675,-1,Uncharacterized protein YojF
1711,BSU_19440,2119393,2120751,1,Probable multidrug resistance protein NorM (Multidrug-efflux transporter)
1712,BSU_19420,2117051,2118268,-1,Uncharacterized UDP-glucosyltransferase YojK (EC 2.4.1.-)
1713,BSU_19400,2114742,2115332,-1,Superoxide dismutase-like protein YojM
1714,BSU_19380,2111837,2113753,-1,Uncharacterized protein YojO
1715,BSU_21650,2283858,2284568,-1,SPbeta prophage-derived uncharacterized lipoprotein YokB
1716,BSU_21640,2283136,2283651,-1,SPbeta prophage-derived uncharacterized protein YokC
1717,BSU_21630,2281667,2282485,1,SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD (EC 2.3.1.-)
1718,BSU_21610,2279977,2280867,1,SPbeta prophage-derived endonuclease YokF (EC 3.1.-.-)
1719,BSU_21600,2278602,2279675,-1,SPbeta prophage-derived pesticidal crystal protein-like YokG
1720,BSU_21550,2273989,2274522,-1,SPbeta prophage-derived uncharacterized N-acetyltransferase YokL (EC 2.3.1.-)
1721,BSU_19689,2139179,2139457,-1,Uncharacterized protein YokU
1722,BSU_21540,2272896,2273363,-1,SPbeta prophage-derived uncharacterized protein YolA
1723,BSU_21530,2272534,2272890,-1,SPbeta prophage-derived uncharacterized protein YolB
1724,BSU_21520,2272156,2272491,1,SPbeta prophage-derived uncharacterized protein YolC
1725,BSU_21450,2265668,2266936,-1,SPbeta prophage-derived glycosyltransferase SunS (EC 2.4.1.-)
1726,BSU_21340,2248417,2249100,1,SPbeta prophage-derived uncharacterized membrane protein YomJ
1727,BSU_21330,2247889,2248335,1,SPbeta prophage-derived uncharacterized protein YomK
1728,BSU_21100,2229988,2230908,1,SPbeta prophage-derived uncharacterized protein YonG
1729,BSU_21080,2228756,2229166,-1,SPbeta prophage-derived uncharacterized protein YonI
1730,BSU_21030,2222340,2222534,1,SPbeta prophage-derived uncharacterized protein YonP
1731,BSU_21010,2220335,2220946,-1,SPbeta prophage-derived uncharacterized lipoprotein YonS
1732,BSU_20990,2219281,2219469,-1,SPbeta prophage-derived uncharacterized protein YonU
1733,BSU_20980,2217967,2219199,-1,SPbeta prophage-derived uncharacterized protein YonV
1734,BSU_20970,2217133,2217639,-1,SPbeta prophage-derived uncharacterized protein YonX
1735,BSU_20960,2215460,2216776,-1,SPbeta prophage-derived uncharacterized protein YopA
1736,BSU_20940,2213536,2214864,-1,Putative toxin YopC (SPbeta prophage-derived protein YopC)
1737,BSU_20920,2212245,2212496,-1,SPbeta prophage-derived uncharacterized protein YopE
1738,BSU_20800,2205193,2206575,-1,SPbeta prophage-derived uncharacterized protein YopQ
1739,BSU_20790,2204192,2205169,-1,SPbeta prophage-derived uncharacterized protein YopR
1740,BSU_20780,2203779,2204003,1,SPbeta prophage-derived uncharacterized HTH-type transcriptional regulator YopS
1741,BSU_20770,2203378,2203596,-1,SPbeta prophage-derived uncharacterized protein YopT
1742,BSU_20580,2195986,2196264,1,SPbeta prophage-derived uncharacterized protein YoqM
1743,BSU_20560,2195173,2195547,1,SPbeta prophage-derived uncharacterized protein YoqO
1744,BSU_20490,2191626,2192300,1,Abasic site processing protein YoqW (EC 3.4.-.-)
1745,BSU_20450,2188204,2189964,-1,SPbeta prophage-derived uncharacterized protein YorA
1746,BSU_20430,2187376,2187756,-1,SPbeta prophage-derived uncharacterized protein YorC
1747,BSU_20420,2186985,2187299,-1,SPbeta prophage-derived stress response protein SCP1
1748,BSU_20320,2174585,2174734,-1,SPbeta prophage-derived uncharacterized protein YorN
1749,BSU_20190,2169807,2169926,1,SPbeta prophage-derived membrane protein YosA
1750,BSU_20040,2159981,2161778,-1,SPbeta prophage-derived ribonucleoside-diphosphate reductase subunit beta (EC 1.17.4.1) (Ribonucleotide reductase small subunit)
1751,BSU_20010,2158724,2159173,-1,SPbeta prophage-derived putative transcriptional regulator YosT
1752,BSU_20000,2158439,2158684,1,Uncharacterized protein YosU
1753,BSU_19850,2153171,2153356,-1,SPbeta prophage-derived uncharacterized protein YotK
1754,BSU_19840,2152927,2153169,1,SPbeta prophage-derived uncharacterized HTH-type transcriptional regulator YotL
1755,BSU_19830,2152265,2152852,-1,SPbeta prophage-derived uncharacterized protein YotM
1756,BSU_18510,2019421,2019726,1,Uncharacterized protein YoxC
1757,BSU_18500,2018554,2019270,-1,Uncharacterized oxidoreductase YoxD (EC 1.-.-.-)
1758,BSU_19259,2098102,2098329,1,Uncharacterized protein YoyB
1759,BSU_19579,2130177,2130377,1,Uncharacterized membrane protein YoyD
1760,BSU_19639,2136373,2136498,1,Uncharacterized protein YoyE
1761,BSU_19669,2137897,2138040,1,Uncharacterized membrane protein YoyF
1762,BSU_19749,2145820,2146053,-1,Uncharacterized membrane protein YoyG
1763,BSU_20928,2212567,2212746,1,Uncharacterized protein YoyH
1764,BSU_20999,2219514,2219765,-1,Uncharacterized membrane protein YoyJ
1765,BSU_19140,2086070,2086606,-1,Uncharacterized membrane protein YozB
1766,BSU_19300,2100147,2100350,-1,Uncharacterized protein YozC
1767,BSU_19660,2137602,2137778,-1,Uncharacterized protein YozD
1768,BSU_19680,2138868,2139092,-1,UPF0346 protein YozE
1769,BSU_18960,2065042,2065377,1,Prophage-derived-like uncharacterized protein YozM
1770,BSU_19290,2099446,2099790,-1,Uncharacterized protein YozO
1771,BSU_21310,2246151,2246480,-1,Uncharacterized protein YozP
1772,BSU_18669,2037063,2037368,-1,Putative membrane protein YozS
1773,BSU_18709,2040988,2041227,-1,Uncharacterized protein YozT
1774,BSU_18849,2055868,2056107,-1,Uncharacterized membrane protein YozV
1775,BSU_18908,2060817,2061077,1,Uncharacterized protein YozY
1776,BSU_23030,2408405,2409463,-1,Uncharacterized protein YpbB
1777,BSU_23010,2406293,2406862,-1,Uncharacterized protein YpbD
1778,BSU_22980,2404249,2405028,-1,Uncharacterized protein YpbG
1779,BSU_22970,2403506,2404090,-1,Adapter protein MecA 2
1780,BSU_22020,2312207,2312464,-1,Uncharacterized protein YpbS
1781,BSU_21980,2309730,2310419,1,Probable queuosine precursor transporter (Q precursor transporter)
1782,BSU_22920,2397765,2399117,-1,Sporulation protein YpeB (PSPA12)
1783,BSU_21970,2308967,2309647,-1,Uncharacterized protein YpeP
1784,BSU_22900,2396798,2396974,-1,Uncharacterized protein YpfB
1785,BSU_21890,2303920,2304537,-1,Uncharacterized protein YpgQ
1786,BSU_21880,2302727,2303860,-1,Uncharacterized protein YpgR
1787,BSU_22840,2390206,2391516,-1,GTPase Der (GTP-binding protein EngA)
1788,BSU_22810,2387854,2388588,-1,Uncharacterized protein YphF (ORF1)
1789,BSU_22590,2366347,2367618,-1,TPR repeat-containing protein YpiA
1790,BSU_22520,2361544,2362338,-1,Uncharacterized protein YpjB
1791,BSU_22510,2360630,2361502,1,UPF0750 membrane protein YpjC
1792,BSU_21780,2294286,2295281,1,Putative sigma L-dependent transcriptional regulator YplP
1793,BSU_22390,2349358,2349528,-1,Uncharacterized protein YpmA
1794,BSU_21760,2292432,2292683,-1,Uncharacterized protein YpmP
1795,BSU_21730,2290285,2290848,-1,Uncharacterized protein YpmS
1796,BSU_22330,2344264,2344758,-1,Uncharacterized protein YpoC (ORFY)
1797,BSU_21700,2288194,2288619,1,Uncharacterized HTH-type transcriptional regulator YpoP
1798,BSU_22300,2339799,2340761,-1,Uncharacterized protein YppC (ORFX)
1799,BSU_22280,2339226,2339471,-1,Uncharacterized protein YppD
1800,BSU_22270,2338809,2339180,-1,Uncharacterized protein YppE
1801,BSU_22260,2338582,2338770,1,Uncharacterized protein YppF
1802,BSU_22250,2338017,2338394,-1,Uncharacterized protein YppG
1803,BSU_22240,2337577,2337996,1,Uncharacterized protein YpqA
1804,BSU_22170,2330075,2331232,-1,Putative RNA methyltransferase YpsC (EC 2.1.1.-)
1805,BSU_22160,2329515,2329706,-1,Uncharacterized protein YptA
1806,BSU_23370,2436045,2436917,1,Uncharacterized protein YpuA (ORFX19)
1807,BSU_23300,2431737,2432081,-1,Uncharacterized protein YpuD (ORFX4)
1808,BSU_23230,2426867,2427391,1,Uncharacterized protein YpuF (ORFX6)
1809,BSU_23200,2424654,2425193,-1,Uncharacterized protein YpuI (ORFX9)
1810,BSU_22150,2327488,2329413,-1,Probable ATP-dependent helicase YpvA (EC 3.6.4.12)
1811,BSU_22080,2320355,2321860,-1,Carboxypeptidase 1 (EC 3.4.17.19) (BsuCP)
1812,BSU_21950,2308495,2308764,1,Uncharacterized protein YpzA
1813,BSU_23350,2435012,2435224,1,Spore germination protein-like protein YpzD
1814,BSU_22019,2311986,2312132,-1,Uncharacterized protein YpzF
1815,BSU_22169,2329870,2330022,1,Uncharacterized protein YpzG
1816,BSU_22869,2393428,2393559,1,Uncharacterized protein YpzI
1817,BSU_23328,2433316,2433522,-1,Uncharacterized protein YpzJ
1818,BSU_26380,2700838,2701356,1,Uncharacterized protein YqaB
1819,BSU_26370,2700033,2700569,-1,Uncharacterized protein YqaC
1820,BSU_26250,2692933,2693361,-1,Uncharacterized protein YqaN
1821,BSU_26230,2691642,2692571,1,Uncharacterized protein YqaP
1822,BSU_26210,2690381,2690845,-1,Uncharacterized protein YqaR
1823,BSU_26180,2686770,2688302,-1,Uncharacterized protein YqbA
1824,BSU_26160,2685162,2685815,-1,Uncharacterized protein YqbC
1825,BSU_26120,2682486,2682881,-1,Uncharacterized protein YqbG
1826,BSU_26060,2679142,2679585,-1,Uncharacterized protein YqbM
1827,BSU_26020,2672054,2672713,-1,Uncharacterized protein YqbP
1828,BSU_25860,2661102,2662697,1,Toxin YqcG (DNase YqcG)
1829,BSU_25820,2658006,2658770,-1,Uncharacterized protein YqcI
1830,BSU_25740,2651632,2652354,1,Uncharacterized protein YqeB
1831,BSU_25720,2649842,2650468,1,Uncharacterized protein YqeD
1832,BSU_25700,2647920,2648651,-1,Uncharacterized lipoprotein YqeF
1833,BSU_25610,2642101,2642844,-1,Putative methyltransferase YqeM (EC 2.1.1.-)
1834,BSU_25450,2623825,2624760,-1,Ribosomal protein L11 methyltransferase (L11 Mtase) (EC 2.1.1.-)
1835,BSU_25420,2620717,2621640,1,Uncharacterized protein YqeW
1836,BSU_25400,2619910,2620356,-1,Uncharacterized protein YqeY
1837,BSU_25370,2617005,2617424,-1,Membrane protein YqfB
1838,BSU_25240,2604121,2604933,-1,"Putative pyruvate, phosphate dikinase regulatory protein (PPDK regulatory protein) (EC 2.7.11.32) (EC 2.7.4.27)"
1839,BSU_25170,2597502,2598623,-1,GTP cyclohydrolase 1 type 2 homolog
1840,BSU_25150,2595669,2596412,1,Uncharacterized protein YqfQ
1841,BSU_25120,2593000,2593254,1,Uncharacterized protein YqfT
1842,BSU_25110,2592003,2592884,-1,UPF0750 membrane protein YqfU
1843,BSU_25090,2590804,2591385,1,Putative nucleotidase YqfW (EC 3.1.3.-)
1844,BSU_25080,2590282,2590671,-1,Uncharacterized protein YqfX
1845,BSU_25060,2588701,2589000,1,Uncharacterized protein YqfZ
1846,BSU_25050,2587996,2588424,-1,Cell wall-binding protein YqgA
1847,BSU_25040,2586813,2587580,1,Uncharacterized protein YqgB
1848,BSU_25030,2586221,2586703,-1,Uncharacterized protein YqgC
1849,BSU_25010,2584035,2585327,-1,Uncharacterized protein YqhV
1850,BSU_24910,2574641,2575720,-1,Uncharacterized glycosyltransferase YqgM (EC 2.4.-.-)
1851,BSU_24860,2571582,2571797,-1,Uncharacterized protein YqgQ
1852,BSU_24840,2568573,2570489,-1,Lipoteichoic acid synthase-like YqgS [Cleaved into: Uncharacterized protein YqgS; Processed uncharacterized protein YqgS]
1853,BSU_24810,2565920,2566234,-1,UPF0045 protein YqgV
1854,BSU_24800,2565715,2565888,1,Uncharacterized protein YqgW
1855,BSU_24790,2564923,2565558,-1,Probable metallo-hydrolase YqgX (EC 3.-.-.-)
1856,BSU_24780,2564638,2564883,1,Uncharacterized protein YqgY
1857,BSU_24750,2561585,2562913,1,UPF0053 protein YqhB
1858,BSU_24580,2549775,2551448,1,Uncharacterized ATP-dependent helicase YqhH (EC 3.6.4.-)
1859,BSU_24540,2544995,2545375,1,Uncharacterized protein YqhL
1860,BSU_24510,2542439,2543314,-1,Uncharacterized protein YqhO (EC 3.1.1.-)
1861,BSU_24490,2541051,2542007,1,Uncharacterized protein YqhQ
1862,BSU_24330,2529926,2530333,-1,Uncharacterized protein YqhY
1863,BSU_24210,2516440,2517558,1,Probable NADH-dependent flavin oxidoreductase YqiG (EC 1.-.-.-)
1864,BSU_24190,2514979,2515599,-1,Uncharacterized protein YqiI
1865,BSU_24180,2514169,2514900,-1,Uncharacterized protein YqiK
1866,BSU_23930,2488329,2488751,-1,Uncharacterized protein YqjC
1867,BSU_23920,2486813,2488336,-1,Putative propionyl-CoA carboxylase beta chain (PCCase) (EC 6.4.1.3) (Propanoyl-CoA:carbon dioxide ligase)
1868,BSU_23900,2484911,2485639,1,Uncharacterized protein YqjF
1869,BSU_23830,2476969,2477730,1,Uncharacterized protein YqjL
1870,BSU_23820,2475843,2476859,1,NADPH dehydrogenase (EC 1.6.99.1) (Xenobiotic reductase)
1871,BSU_23810,2474028,2475671,-1,Uncharacterized protein YqjN
1872,BSU_23750,2468159,2468545,-1,Uncharacterized protein YqjT
1873,BSU_23730,2466721,2467953,1,Uncharacterized MFS-type transporter YqjV
1874,BSU_23680,2463217,2463561,-1,Uncharacterized protein YqjZ
1875,BSU_23670,2462193,2463224,-1,UPF0157 protein YqkA
1876,BSU_23660,2461873,2462196,-1,Uncharacterized protein YqkB
1877,BSU_23650,2461621,2461860,-1,Uncharacterized protein YqkC
1878,BSU_23640,2460664,2461581,1,Uncharacterized protein YqkD
1879,BSU_23630,2460278,2460502,-1,Uncharacterized protein YqkE
1880,BSU_23620,2459326,2460246,1,Uncharacterized oxidoreductase YqkF (EC 1.-.-.-)
1881,BSU_25520,2632882,2633220,-1,Uncharacterized protein YqxA (ORF79)
1882,BSU_25230,2603373,2603867,-1,UPF0178 protein YqxD (p23)
1883,BSU_25880,2663551,2663913,-1,Uncharacterized protein YqxJ (ORF5)
1884,BSU_23600,2457349,2458512,-1,Uncharacterized protein YqxK (ORF2)
1885,BSU_24110,2507020,2507256,1,Uncharacterized protein YqzF
1886,BSU_24650,2555519,2555845,1,Uncharacterized protein YqzG
1887,BSU_23720,2465966,2466172,1,Uncharacterized protein YqzH
1888,BSU_23519,2449489,2449716,-1,Uncharacterized membrane protein YqzK
1889,BSU_25569,2637369,2637503,1,Uncharacterized membrane protein YqzM
1890,BSU_27020,2757492,2758001,1,Putative cysteine protease YraA (EC 3.2.-.-)
1891,BSU_26950,2752802,2753047,1,Spore coat protein F-like protein YraG
1892,BSU_26940,2752167,2752553,-1,Uncharacterized protein YraH
1893,BSU_26920,2750883,2751239,-1,Uncharacterized protein YraJ
1894,BSU_26900,2749260,2749523,1,Uncharacterized protein YraL
1895,BSU_26870,2745594,2746463,-1,Uncharacterized HTH-type transcriptional regulator YraN
1896,BSU_26860,2744163,2745479,-1,Uncharacterized transporter YraO
1897,BSU_27820,2843106,2843828,-1,Probable transcriptional regulatory protein YrbC
1898,BSU_27810,2841611,2843065,1,Putative sodium/proton-dependent alanine carrier protein YrbD
1899,BSU_27770,2838847,2839872,-1,Uncharacterized oxidoreductase YrbE (EC 1.-.-.-)
1900,BSU_27700,2832424,2832690,-1,Sec translocon accessory complex subunit YrbF
1901,BSU_27680,2831124,2831780,-1,UPF0702 transmembrane protein YrbG
1902,BSU_26770,2733772,2734143,-1,Uncharacterized protein YrdB
1903,BSU_26760,2732980,2733543,-1,Uncharacterized isochorismatase family protein YrdC (EC 3.-.-.-)
1904,BSU_26730,2730560,2730835,-1,Putative ribonuclease inhibitor YrdF
1905,BSU_26630,2721778,2722644,1,HTH-type transcriptional regulator CzcR
1906,BSU_27240,2784688,2784918,-1,Uncharacterized protein YrhC
1907,BSU_27220,2781209,2784151,1,Putative formate dehydrogenase YrhE (EC 1.17.1.9)
1908,BSU_27210,2780525,2780893,-1,Uncharacterized protein YrhF
1909,BSU_27110,2768827,2769654,1,Uncharacterized protein YrhO
1910,BSU_27100,2768042,2768674,-1,Uncharacterized membrane protein YrhP
1911,BSU_26610,2718959,2720263,-1,UPF0053 protein YrkA
1912,BSU_26500,2710848,2711075,-1,Putative sulfur carrier protein YrkI
1913,BSU_26490,2710002,2710787,-1,Probable membrane transporter protein YrkJ
1914,BSU_26480,2708943,2709419,-1,Uncharacterized protein YrkK
1915,BSU_26470,2708175,2708699,-1,Uncharacterized NAD(P)H oxidoreductase YrkL (EC 1.6.99.-)
1916,BSU_26440,2705398,2706615,1,Uncharacterized protein YrkO
1917,BSU_26410,2702688,2703104,-1,Protein PsiE homolog
1918,BSU_26400,2701979,2702143,-1,Uncharacterized protein YrkS
1919,BSU_26800,2736915,2737958,1,Probable nitronate monooxygenase (NMO) (EC 1.13.12.-) (Propionate 3-nitronate monooxygenase) (P3N monooxygenase)
1920,BSU_26810,2738308,2739105,1,Glutamate racemase 2 (EC 5.1.1.3)
1921,BSU_26820,2739486,2740193,1,Uncharacterized protein YrpD
1922,BSU_27420,2801141,2802202,-1,Putative transport protein YrrI
1923,BSU_27390,2797399,2797815,-1,Putative pre-16S rRNA nuclease (EC 3.1.-.-)
1924,BSU_27370,2795887,2796969,-1,Endolytic murein transglycosylase (EC 4.2.2.-) (Peptidoglycan polymerization terminase)
1925,BSU_27340,2792860,2794128,-1,tRNA hydroxylation protein P1 (EC 3.4.-.-)
1926,BSU_27300,2788920,2789621,-1,Uncharacterized membrane protein YrrS
1927,BSU_27640,2826245,2826742,-1,Uncharacterized protein YrvC
1928,BSU_27630,2825846,2826169,-1,Uncharacterized protein YrvD
1929,BSU_27580,2818494,2820050,1,Putative N-acetylmuramoyl-L-alanine amidase YrvJ (EC 3.5.1.28)
1930,BSU_27540,2813643,2814407,-1,tRNA threonylcarbamoyladenosine dehydratase (EC 6.1.-.-) (t(6)A37 dehydratase)
1931,BSU_27290,2788680,2788883,1,Uncharacterized protein YrzA
1932,BSU_27380,2797100,2797381,-1,UPF0473 protein YrzB
1933,BSU_27785,2840110,2840757,1,Putative serine/threonine-protein kinase YrzF (EC 2.7.11.1)
1934,BSU_27800,2841010,2841300,1,Uncharacterized protein YrzH
1935,BSU_27570,2818191,2818361,-1,Uncharacterized protein YrzK
1936,BSU_27009,2755987,2756181,1,Carboxymuconolactone decarboxylase family protein (Putative carboxymuconolactone decarboxylase (EC 4.1.1.44))
1937,BSU_27468,2805348,2805479,-1,Uncharacterized protein YrzQ
1938,BSU_27469,2805501,2805692,-1,Uncharacterized protein YrzR
1939,BSU_28890,2953795,2954460,1,Uncharacterized protein YscB
1940,BSU_28840,2951898,2952167,-1,Uncharacterized protein YsdA
1941,BSU_28830,2951490,2951882,1,Sigma-w pathway protein YsdB
1942,BSU_28820,2950221,2951306,-1,Putative aminopeptidase YsdC (EC 3.4.11.-)
1943,BSU_28670,2931976,2933082,1,Uncharacterized protein YsfB
1944,BSU_28650,2930827,2931573,-1,Uncharacterized tRNA/rRNA methyltransferase YsgA (EC 2.1.1.-)
1945,BSU_28460,2909030,2909476,1,Uncharacterized protein YslB
1946,BSU_28360,2900545,2901141,-1,dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase)
1947,BSU_28320,2897788,2898123,1,Uncharacterized protein YsnD
1948,BSU_28330,2898292,2898747,1,Uncharacterized N-acetyltransferase YsnE (EC 2.3.1.-)
1949,BSU_28340,2898931,2899752,1,Stress response protein YsnF
1950,BSU_28190,2879882,2880469,-1,Probable GTP-binding protein EngB
1951,BSU_28180,2879363,2879860,1,Uncharacterized membrane protein YsxD (ORFY)
1952,BSU_28100,2869964,2870989,-1,Uncharacterized protein YsxE (ORF2)
1953,BSU_28099,2869754,2869945,1,Uncharacterized membrane protein YszA
1954,BSU_30930,3163237,3163704,1,Uncharacterized membrane protein YtaB
1955,BSU_29070,2971531,2972163,-1,Probable sporulation protein YtaF
1956,BSU_30250,3095665,3096564,-1,Putative hydrolase YtaP (EC 3.-.-.-)
1957,BSU_29040,2968824,2970014,1,Uncharacterized MFS-type transporter YtbD
1958,BSU_29050,2970038,2970880,1,Uncharacterized oxidoreductase YtbE (EC 1.-.-.-)
1959,BSU_30180,3088388,3089149,-1,Uncharacterized protein YtbQ
1960,BSU_30860,3155725,3157011,1,Putative UDP-glucose 6-dehydrogenase YtcA (UDP-Glc dehydrogenase) (UDP-GlcDH) (UDPGDH) (EC 1.1.1.22)
1961,BSU_29030,2968260,2968640,-1,Uncharacterized HTH-type transcriptional regulator YtcD
1962,BSU_29560,3023677,3025266,-1,Uncharacterized acyl--CoA ligase YtcI (EC 6.2.1.-)
1963,BSU_30170,3087321,3088181,-1,Polygalacturonan/rhamnogalacturonan transport system permease protein YtcP
1964,BSU_30850,3154735,3155553,-1,Putative UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9) (Alpha-D-glucosyl-1-phosphate uridylyltransferase) (UDP-glucose pyrophosphorylase) (UDPGP) (Uridine diphosphoglucose pyrophosphorylase)
1965,BSU_30840,3154007,3154726,1,Uncharacterized protein YteA (ORFQ)
1966,BSU_30090,3078643,3079311,-1,Uncharacterized protein YteU
1967,BSU_30080,3078393,3078575,-1,Sporulation protein cse60
1968,BSU_29510,3018778,3019458,-1,Uncharacterized protein YtfI
1969,BSU_30060,3075367,3076629,1,Uncharacterized protein YtfP
1970,BSU_30710,3139431,3140762,1,Putative cytochrome bd menaquinol oxidase subunit I (EC 1.10.3.-)
1971,BSU_30720,3140806,3141846,1,Putative cytochrome bd menaquinol oxidase subunit II
1972,BSU_30000,3070246,3071403,-1,Putative transporter YthQ
1973,BSU_30690,3138321,3138884,-1,Putative carbonic anhydrase YtiB (EC 4.2.1.1) (Carbonate dehydratase)
1974,BSU_30680,3138097,3138324,1,Putative membrane protein insertion efficiency factor
1975,BSU_29980,3067420,3068811,-1,Putative dipeptidase YtjP (EC 3.4.13.-)
1976,BSU_30660,3136938,3137375,-1,Uncharacterized protein YtkA (PSPA8)
1977,BSU_30640,3135668,3136072,-1,Uncharacterized protein YtkC
1978,BSU_29420,3010661,3011428,-1,Putative oxidoreductase YtkK (EC 1.-.-.-)
1979,BSU_29970,3066451,3067386,1,Probable cysteine synthase (CSase) (EC 2.5.1.47) (O-acetylserine (thiol)-lyase) (OAS-TL) (O-acetylserine sulfhydrylase)
1980,BSU_30595,3132370,3133374,1,Putative binding protein YtlA
1981,BSU_29960,3065751,3066302,-1,"RNA 2',3'-cyclic phosphodiesterase (RNA 2',3'-CPDase) (EC 3.1.4.58)"
1982,BSU_29950,3064811,3065725,-1,Uncharacterized protein YtlQ
1983,BSU_29940,3063833,3064762,-1,Putative lipid kinase YtlR (EC 2.7.1.-)
1984,BSU_30580,3131446,3132219,-1,Uncharacterized peptidase YtmA (EC 3.4.21.-)
1985,BSU_29920,3060674,3061288,-1,Putative phosphotransferase YtmP (EC 2.7.-.-)
1986,BSU_29280,2998796,2999698,-1,Probable membrane transporter protein YtnM
1987,BSU_29890,3058631,3059401,-1,Probable quorum-quenching lactonase YtnP (EC 3.1.1.-)
1988,BSU_30520,3123490,3124005,1,Uncharacterized transferase YtoA (EC 2.-.-.-)
1989,BSU_29270,2997301,2998620,-1,Uncharacterized protein YtoI
1990,BSU_29860,3055247,3056320,-1,Putative aminopeptidase YtoP (EC 3.4.11.-)
