,exp,ale,flask,isolate,tech_rep,presence,Reference Seq,Position,Mutation Type,Details,Sequence Change,Gene,coding,organism
2734,GYD,13,69,0,1,0.3,NC_000913,3067320,SNP,intergenic (‑147/+20),A→T,ygfI/yggE,False,Escherichia coli
2735,GYD,13,69,0,1,0.26,NC_000913,3067323,SNP,intergenic (‑150/+17),A→T,ygfI/yggE,False,Escherichia coli
2447,GYD,13,69,0,1,0.26,NC_000913,3288032,SNP,intergenic (+22/‑58),C→A,yraH/yraI,False,Escherichia coli
2448,GYD,13,69,0,1,0.26,NC_000913,3288033,SNP,intergenic (+23/‑57),T→G,yraH/yraI,False,Escherichia coli
2628,GYD,13,69,0,1,0.4,NC_000913,3313207,SNP,intergenic (‑29/+135),G→A,rbfA/infB,False,Escherichia coli
2629,GYD,13,69,0,1,0.5,NC_000913,3313208,SNP,intergenic (‑30/+134),T→A,rbfA/infB,False,Escherichia coli
2630,GYD,13,69,0,1,0.5,NC_000913,3313209,SNP,intergenic (‑31/+133),T→C,rbfA/infB,False,Escherichia coli
4798,GYD,13,69,0,1,0.24,NC_000913,3328182,SNP,intergenic (+99/+57),A→T,yhbY/greA,False,Escherichia coli
3116,GYD,13,69,0,1,0.24,NC_000913,3328183,SNP,intergenic (+100/+56),T→A,yhbY/greA,False,Escherichia coli
3117,GYD,13,69,0,1,0.23,NC_000913,3328184,SNP,intergenic (+101/+55),A→T,yhbY/greA,False,Escherichia coli
2452,GYD,13,69,0,1,0.25,NC_000913,3332822,SNP,intergenic (‑87/+40),G→A,yhbE/rpmA,False,Escherichia coli
2453,GYD,13,69,0,1,0.25,NC_000913,3332823,SNP,intergenic (‑88/+39),T→C,yhbE/rpmA,False,Escherichia coli
3871,GYD,13,69,0,1,0.23,NC_000913,3377768,SNP,intergenic (‑348/+47),C→T,sspA/rpsI,False,Escherichia coli
3872,GYD,13,69,0,1,0.23,NC_000913,3377769,SNP,intergenic (‑349/+46),G→T,sspA/rpsI,False,Escherichia coli
3873,GYD,13,69,0,1,0.21,NC_000913,3377770,SNP,intergenic (‑350/+45),A→C,sspA/rpsI,False,Escherichia coli
3874,GYD,13,69,0,1,0.21,NC_000913,3377771,SNP,intergenic (‑351/+44),A→G,sspA/rpsI,False,Escherichia coli
3651,GYD,13,69,0,1,0.24,NC_000913,3423383,SNP,intergenic (+189/+40),A→G,yhdZ/rrfF,False,Escherichia coli
2457,GYD,13,69,0,1,0.26,NC_000913,3439588,SNP,intergenic (‑79/+28),G→C,yhdN/rplQ,False,Escherichia coli
2458,GYD,13,69,0,1,0.24,NC_000913,3439589,SNP,intergenic (‑80/+27),G→C,yhdN/rplQ,False,Escherichia coli
2459,GYD,13,69,0,1,0.22,NC_000913,3477878,SNP,intergenic (+20/+29),T→A,slyX/slyD,False,Escherichia coli
2463,GYD,13,69,0,1,0.23,NC_000913,3642358,SNP,intergenic (+27/+22),T→A,dtpB/rsmJ,False,Escherichia coli
2464,GYD,13,69,0,1,0.22,NC_000913,3642361,SNP,intergenic (+30/+19),T→A,dtpB/rsmJ,False,Escherichia coli
2638,GYD,13,69,0,1,0.2,NC_000913,3657599,SNP,intergenic (+32/+387),T→A,hdeD/arrS,False,Escherichia coli
2639,GYD,13,69,0,1,0.2,NC_000913,3657601,SNP,intergenic (+34/+385),G→C,hdeD/arrS,False,Escherichia coli
2640,GYD,13,69,0,1,0.22,NC_000913,3657603,SNP,intergenic (+36/+383),T→A,hdeD/arrS,False,Escherichia coli
3958,GYD,13,69,0,1,0.32,NC_000913,4037458,SNP,intergenic (+123/‑61),G→A,alaT/rrlA,False,Escherichia coli
2496,GYD,13,69,0,1,0.26,NC_000913,4060261,SNP,intergenic (+31/‑186),G→T,typA/yihL,False,Escherichia coli
2497,GYD,13,69,0,1,0.24,NC_000913,4060264,SNP,intergenic (+34/‑183),A→C,typA/yihL,False,Escherichia coli
2499,GYD,13,69,0,1,0.26,NC_000913,4088091,SNP,intergenic (+34/+16),G→C,yiiG/frvR,False,Escherichia coli
2691,GYD,13,69,0,1,0.3,NC_000913,4356445,SNP,intergenic (‑34/+25),A→T,dtpC/cadA,False,Escherichia coli
2692,GYD,13,69,0,1,0.3,NC_000913,4356446,SNP,intergenic (‑35/+24),A→T,dtpC/cadA,False,Escherichia coli
3627,GYD,13,69,0,1,0.22,NC_000913,4410034,SNP,intergenic (+28/‑99),G→A,rlmB/yjfI,False,Escherichia coli
3628,GYD,13,69,0,1,0.22,NC_000913,4410037,SNP,intergenic (+31/‑96),T→C,rlmB/yjfI,False,Escherichia coli
2704,GYD,13,69,0,1,0.26,NC_000913,4470951,SNP,intergenic (‑38/+35),A→C,ridA/pyrI,False,Escherichia coli
2705,GYD,13,69,0,1,0.24,NC_000913,4470952,SNP,intergenic (‑39/+34),T→C,ridA/pyrI,False,Escherichia coli
2706,GYD,13,69,0,1,0.25,NC_000913,4470957,SNP,intergenic (‑44/+29),G→A,ridA/pyrI,False,Escherichia coli
2707,GYD,13,69,0,1,0.25,NC_000913,4470958,SNP,intergenic (‑45/+28),G→T,ridA/pyrI,False,Escherichia coli
2525,GYD,13,69,0,1,0.23,NC_000913,4479012,SNP,intergenic (+123/+22),A→T,rraB/yjgM,False,Escherichia coli
2526,GYD,13,69,0,1,0.22,NC_000913,4479016,SNP,intergenic (+127/+18),G→C,rraB/yjgM,False,Escherichia coli
2527,GYD,13,69,0,1,0.22,NC_000913,4479020,SNP,intergenic (+131/+14),A→T,rraB/yjgM,False,Escherichia coli
2813,GYD,14,68,0,1,0.5,NC_000913,83587,SNP,intergenic (‑58/+35),A→C,leuA/leuL,False,Escherichia coli
1565,GYD,14,68,0,1,0.25,NC_000913,481228,SNP,intergenic (‑520/+26),C→A,tomB/acrB,False,Escherichia coli
3437,GYD,14,68,0,1,0.23,NC_000913,781668,SNP,intergenic (+16/‑417),C→T,lysQ/nadA,False,Escherichia coli
2130,GYD,14,68,0,1,0.23,NC_000913,781670,SNP,intergenic (+18/‑415),A→T,lysQ/nadA,False,Escherichia coli
2131,GYD,14,68,0,1,0.23,NC_000913,781672,SNP,intergenic (+20/‑413),A→G,lysQ/nadA,False,Escherichia coli
2182,GYD,14,68,0,1,0.22,NC_000913,1015912,SNP,intergenic (+30/+40),T→A,rmf/fabA,False,Escherichia coli
2013,GYD,14,68,0,1,0.25,NC_000913,1311830,SNP,intergenic (+22/+18),A→G,tonB/yciA,False,Escherichia coli
2014,GYD,14,68,0,1,0.26,NC_000913,1311831,SNP,intergenic (+23/+17),C→T,tonB/yciA,False,Escherichia coli
2057,GYD,14,68,0,1,0.2,NC_000913,1449050,SNP,intergenic (+32/+26),T→A,feaB/tynA,False,Escherichia coli
4737,GYD,14,68,0,1,0.44,NC_000913,1864763,SNP,intergenic (+29/+19),A→T,yeaD/yeaE,False,Escherichia coli
2185,GYD,14,68,0,1,0.29,NC_000913,1864768,SNP,intergenic (+34/+14),T→C,yeaD/yeaE,False,Escherichia coli
2236,GYD,14,68,0,1,0.44,NC_000913,2090122,SNP,intergenic (+76/‑70),A→G,hisL/hisG,False,Escherichia coli
2237,GYD,14,68,0,1,0.5,NC_000913,2090124,SNP,intergenic (+78/‑68),C→G,hisL/hisG,False,Escherichia coli
2238,GYD,14,68,0,1,0.5,NC_000913,2090126,SNP,intergenic (+80/‑66),C→T,hisL/hisG,False,Escherichia coli
2784,GYD,14,68,0,1,0.21,NC_000913,2282830,SNP,intergenic (+29/+110),T→C,rplY/yejK,False,Escherichia coli
2785,GYD,14,68,0,1,0.21,NC_000913,2282831,SNP,intergenic (+30/+109),C→G,rplY/yejK,False,Escherichia coli
2353,GYD,14,68,0,1,0.22,NC_000913,2282832,SNP,intergenic (+31/+108),C→G,rplY/yejK,False,Escherichia coli
2786,GYD,14,68,0,1,0.22,NC_000913,2282833,SNP,intergenic (+32/+107),G→A,rplY/yejK,False,Escherichia coli
2435,GYD,14,68,0,1,0.22,NC_000913,3171852,SNP,intergenic (+19/+27),C→T,qseC/ygiZ,False,Escherichia coli
2436,GYD,14,68,0,1,0.21,NC_000913,3171857,SNP,intergenic (+24/+22),A→T,qseC/ygiZ,False,Escherichia coli
2437,GYD,14,68,0,1,0.21,NC_000913,3171858,SNP,intergenic (+25/+21),A→T,qseC/ygiZ,False,Escherichia coli
2447,GYD,14,68,0,1,0.25,NC_000913,3288032,SNP,intergenic (+22/‑58),C→A,yraH/yraI,False,Escherichia coli
2448,GYD,14,68,0,1,0.25,NC_000913,3288033,SNP,intergenic (+23/‑57),T→G,yraH/yraI,False,Escherichia coli
2452,GYD,14,68,0,1,0.3,NC_000913,3332822,SNP,intergenic (‑87/+40),G→A,yhbE/rpmA,False,Escherichia coli
2453,GYD,14,68,0,1,0.29,NC_000913,3332823,SNP,intergenic (‑88/+39),T→C,yhbE/rpmA,False,Escherichia coli
4182,GYD,14,68,0,1,0.24,NC_000913,3423390,SNP,intergenic (+196/+33),C→T,yhdZ/rrfF,False,Escherichia coli
946,GYD,14,68,0,1,0.22,NC_000913,3423396,SNP,intergenic (+202/+27),T→G,yhdZ/rrfF,False,Escherichia coli
947,GYD,14,68,0,1,0.22,NC_000913,3423397,SNP,intergenic (+203/+26),T→G,yhdZ/rrfF,False,Escherichia coli
948,GYD,14,68,0,1,0.22,NC_000913,3423398,SNP,intergenic (+204/+25),C→A,yhdZ/rrfF,False,Escherichia coli
949,GYD,14,68,0,1,0.22,NC_000913,3423399,SNP,intergenic (+205/+24),C→A,yhdZ/rrfF,False,Escherichia coli
2976,GYD,14,68,0,1,0.21,NC_000913,3423405,SNP,intergenic (+211/+18),A→G,yhdZ/rrfF,False,Escherichia coli
2676,GYD,14,68,0,1,0.2,NC_000913,4261358,SNP,intergenic (+52/‑311),T→A,yjbM/dusA,False,Escherichia coli
2677,GYD,14,68,0,1,0.2,NC_000913,4261359,SNP,intergenic (+53/‑310),T→A,yjbM/dusA,False,Escherichia coli
2691,GYD,14,68,0,1,0.22,NC_000913,4356445,SNP,intergenic (‑34/+25),A→T,dtpC/cadA,False,Escherichia coli
2692,GYD,14,68,0,1,0.22,NC_000913,4356446,SNP,intergenic (‑35/+24),A→T,dtpC/cadA,False,Escherichia coli
438,GYD,14,68,0,1,0.2,NC_000913,4639554,SNP,intergenic (+24/+36),A→T,creD/arcA,False,Escherichia coli
3163,GYD,14,68,0,1,0.2,NC_000913,4639556,SNP,intergenic (+26/+34),A→T,creD/arcA,False,Escherichia coli
2213,GYD,15,71,0,1,0.2,NC_000913,1985112,SNP,intergenic (‑43/+27),C→G,araG/araF,False,Escherichia coli
2816,GYD,16,70,0,1,0.2,NC_000913,2906608,SNP,intergenic (+25/+35),G→C,ygcG/eno,False,Escherichia coli
2813,GYD,17,70,0,1,0.24,NC_000913,83587,SNP,intergenic (‑58/+35),A→C,leuA/leuL,False,Escherichia coli
1694,GYD,17,70,0,1,0.24,NC_000913,83590,SNP,intergenic (‑61/+32),G→T,leuA/leuL,False,Escherichia coli
2182,GYD,17,70,0,1,0.25,NC_000913,1015912,SNP,intergenic (+30/+40),T→A,rmf/fabA,False,Escherichia coli
2549,GYD,17,70,0,1,0.23,NC_000913,2305085,SNP,intergenic (+692/+23),A→G,eco/mqo,False,Escherichia coli
2550,GYD,17,70,0,1,0.24,NC_000913,2305086,SNP,intergenic (+693/+22),C→G,eco/mqo,False,Escherichia coli
2551,GYD,17,70,0,1,0.24,NC_000913,2305087,SNP,intergenic (+694/+21),C→T,eco/mqo,False,Escherichia coli
4173,GYD,17,70,0,1,1.0,NC_000913,3192140,SNP,intergenic (‑201/‑68),G→T,glgS/yqiJ,False,Escherichia coli
2182,GYD,18,70,0,1,0.21,NC_000913,1015912,SNP,intergenic (+30/+40),T→A,rmf/fabA,False,Escherichia coli
507,GYD,18,70,0,1,0.45,NC_000913,4154916,SNP,intergenic (‑69/‑85),G→A,argE/argC,False,Escherichia coli
1823,GYD,20,33,0,1,0.67,NC_000913,1018977,SNP,intergenic (+40/+36),C→A,matP/ompA,False,Escherichia coli
2183,GYD,22,44,0,1,0.21,NC_000913,1018983,SNP,intergenic (+46/+30),A→T,matP/ompA,False,Escherichia coli
2184,GYD,22,44,0,1,0.21,NC_000913,1018986,SNP,intergenic (+49/+27),A→T,matP/ompA,False,Escherichia coli
2452,GYD,22,44,0,1,0.24,NC_000913,3332822,SNP,intergenic (‑87/+40),G→A,yhbE/rpmA,False,Escherichia coli
2453,GYD,22,44,0,1,0.24,NC_000913,3332823,SNP,intergenic (‑88/+39),T→C,yhbE/rpmA,False,Escherichia coli
46,GYD,22,44,0,1,0.25,NC_000913,3708579,SNP,intergenic (‑874/+37),G→A,dppA/proK,False,Escherichia coli
167,GYD,22,44,0,1,0.21,NC_000913,4419860,SNP,intergenic (‑235/‑120),G→T,ulaG/ulaA,False,Escherichia coli
3035,GYD,24,42,1,1,1.0,NC_000913,4268657,SNP,intergenic (+350/+152),C→A,tyrB/yjbS,False,Escherichia coli
52,GYD,25,36,0,2,0.21,NC_000913,78830,SNP,intergenic (+31/+18),T→A,setA/leuD,False,Escherichia coli
53,GYD,25,36,0,2,0.21,NC_000913,78831,SNP,intergenic (+32/+17),T→A,setA/leuD,False,Escherichia coli
331,GYD,25,36,0,2,0.21,NC_000913,164620,SNP,intergenic (+86/‑110),C→T,hrpB/mrcB,False,Escherichia coli
332,GYD,25,36,0,2,0.27,NC_000913,164621,SNP,intergenic (+87/‑109),A→G,hrpB/mrcB,False,Escherichia coli
2855,GYD,25,36,0,2,0.38,NC_000913,167291,SNP,intergenic (+27/‑193),G→A,mrcB/fhuA,False,Escherichia coli
2856,GYD,25,36,0,2,0.38,NC_000913,167293,SNP,intergenic (+29/‑191),G→C,mrcB/fhuA,False,Escherichia coli
186,GYD,25,36,0,2,0.52,NC_000913,167295,SNP,intergenic (+31/‑189),T→C,mrcB/fhuA,False,Escherichia coli
2006,GYD,25,36,0,2,0.21,NC_000913,292302,SNP,intergenic (+71/+20),C→G,yagJ/yagK,False,Escherichia coli
3483,GYD,25,36,0,2,0.21,NC_000913,314255,SNP,intergenic (‑450/‑102),T→C,ykgP/eaeH,False,Escherichia coli
4307,GYD,25,36,0,2,0.21,NC_000913,314258,SNP,intergenic (‑453/‑99),G→A,ykgP/eaeH,False,Escherichia coli
2723,GYD,25,36,0,2,0.36,NC_000913,443022,SNP,intergenic (+25/+29),G→A,thiI/yajL,False,Escherichia coli
2729,GYD,25,36,0,2,0.36,NC_000913,443023,SNP,intergenic (+26/+28),T→C,thiI/yajL,False,Escherichia coli
2036,GYD,25,36,0,2,0.22,NC_000913,454853,SNP,intergenic (+64/‑280),T→C,bolA/tig,False,Escherichia coli
4210,GYD,25,36,0,2,0.22,NC_000913,454856,SNP,intergenic (+67/‑277),G→A,bolA/tig,False,Escherichia coli
4420,GYD,25,36,0,2,0.27,NC_000913,475971,SNP,intergenic (+20/+11),C→G,ybaY/ybaZ,False,Escherichia coli
2045,GYD,25,36,0,2,0.27,NC_000913,475972,SNP,intergenic (+21/+10),C→G,ybaY/ybaZ,False,Escherichia coli
2050,GYD,25,36,0,2,0.24,NC_000913,543091,SNP,intergenic (+58/+170),G→C,glxK/allE,False,Escherichia coli
2051,GYD,25,36,0,2,0.24,NC_000913,543094,SNP,intergenic (+61/+167),G→C,glxK/allE,False,Escherichia coli
4486,GYD,25,36,0,2,0.5,NC_000913,543207,SNP,intergenic (+174/+54),A→T,glxK/allE,False,Escherichia coli
4487,GYD,25,36,0,2,0.5,NC_000913,543210,SNP,intergenic (+177/+51),A→T,glxK/allE,False,Escherichia coli
1784,GYD,25,36,0,2,0.3,NC_000913,603391,SNP,intergenic (+56/+25),C→G,pheP/ybdG,False,Escherichia coli
2064,GYD,25,36,0,2,0.28,NC_000913,603393,SNP,intergenic (+58/+23),T→A,pheP/ybdG,False,Escherichia coli
2065,GYD,25,36,0,2,0.28,NC_000913,603395,SNP,intergenic (+60/+21),C→G,pheP/ybdG,False,Escherichia coli
2084,GYD,25,36,0,2,0.26,NC_000913,657531,SNP,intergenic (+30/+24),T→G,cspE/flc,False,Escherichia coli
2085,GYD,25,36,0,2,0.26,NC_000913,657533,SNP,intergenic (+32/+22),A→T,cspE/flc,False,Escherichia coli
2086,GYD,25,36,0,2,0.28,NC_000913,657535,SNP,intergenic (+34/+20),C→A,cspE/flc,False,Escherichia coli
2091,GYD,25,36,0,2,0.38,NC_000913,681694,SNP,intergenic (+31/+29),A→G,djlC/hscC,False,Escherichia coli
2092,GYD,25,36,0,2,0.43,NC_000913,681699,SNP,intergenic (+36/+24),T→A,djlC/hscC,False,Escherichia coli
2093,GYD,25,36,0,2,0.43,NC_000913,681700,SNP,intergenic (+37/+23),T→A,djlC/hscC,False,Escherichia coli
1921,GYD,25,36,0,2,0.22,NC_000913,699556,SNP,intergenic (‑379/+18),C→T,asnB/umpH,False,Escherichia coli
1922,GYD,25,36,0,2,0.22,NC_000913,699559,SNP,intergenic (‑382/+15),A→G,asnB/umpH,False,Escherichia coli
2104,GYD,25,36,0,2,0.24,NC_000913,710170,SNP,intergenic (+54/+30),C→T,chiQ/fur,False,Escherichia coli
2105,GYD,25,36,0,2,0.25,NC_000913,710173,SNP,intergenic (+57/+27),A→G,chiQ/fur,False,Escherichia coli
1946,GYD,25,36,0,2,0.24,NC_000913,765132,SNP,intergenic (+83/+21),G→A,sucD/mngR,False,Escherichia coli
2203,GYD,25,36,0,2,0.29,NC_000913,765135,SNP,intergenic (+86/+18),T→C,sucD/mngR,False,Escherichia coli
2145,GYD,25,36,0,2,0.31,NC_000913,857576,SNP,intergenic (+21/+220),T→C,ybiT/ybiU,False,Escherichia coli
3563,GYD,25,36,0,2,0.31,NC_000913,857578,SNP,intergenic (+23/+218),C→G,ybiT/ybiU,False,Escherichia coli
2147,GYD,25,36,0,2,0.31,NC_000913,857580,SNP,intergenic (+25/+216),G→A,ybiT/ybiU,False,Escherichia coli
3352,GYD,25,36,0,2,0.3,NC_000913,860154,SNP,intergenic (‑126/+20),A→T,ybiV/ybiW,False,Escherichia coli
3353,GYD,25,36,0,2,0.2,NC_000913,860157,SNP,intergenic (‑129/+17),C→T,ybiV/ybiW,False,Escherichia coli
1960,GYD,25,36,0,2,0.22,NC_000913,926174,SNP,intergenic (‑203/+51),A→T,serW/infA,False,Escherichia coli
2187,GYD,25,36,0,2,0.27,NC_000913,1041937,SNP,intergenic (+22/+93),T→G,appA/etk,False,Escherichia coli
2188,GYD,25,36,0,2,0.3,NC_000913,1041940,SNP,intergenic (+25/+90),C→A,appA/etk,False,Escherichia coli
518,GYD,25,36,0,2,0.5,NC_000913,1113544,SNP,intergenic (+138/‑35),G→A,opgH/yceK,False,Escherichia coli
519,GYD,25,36,0,2,0.5,NC_000913,1113546,SNP,intergenic (+140/‑33),T→A,opgH/yceK,False,Escherichia coli
520,GYD,25,36,0,2,0.5,NC_000913,1113548,SNP,intergenic (+142/‑31),T→C,opgH/yceK,False,Escherichia coli
1984,GYD,25,36,0,2,0.2,NC_000913,1159336,SNP,intergenic (+34/+26),A→C,ptsG/fhuE,False,Escherichia coli
548,GYD,25,36,0,2,0.2,NC_000913,1388284,SNP,intergenic (+23/+21),A→T,tyrR/tpx,False,Escherichia coli
549,GYD,25,36,0,2,0.21,NC_000913,1388285,SNP,intergenic (+24/+20),A→G,tyrR/tpx,False,Escherichia coli
3174,GYD,25,36,0,2,0.24,NC_000913,1689817,SNP,intergenic (+66/‑35),C→A,manA/ydgA,False,Escherichia coli
3175,GYD,25,36,0,2,0.24,NC_000913,1689819,SNP,intergenic (+68/‑33),A→T,manA/ydgA,False,Escherichia coli
3176,GYD,25,36,0,2,0.24,NC_000913,1689821,SNP,intergenic (+70/‑31),T→G,manA/ydgA,False,Escherichia coli
2148,GYD,25,36,0,2,0.46,NC_000913,1778372,SNP,intergenic (+25/+18),C→G,ydiO/ydiP,False,Escherichia coli
2149,GYD,25,36,0,2,0.43,NC_000913,1778375,SNP,intergenic (+28/+15),A→G,ydiO/ydiP,False,Escherichia coli
4707,GYD,25,36,0,2,0.36,NC_000913,1864758,SNP,intergenic (+24/+24),G→A,yeaD/yeaE,False,Escherichia coli
4737,GYD,25,36,0,2,0.48,NC_000913,1864763,SNP,intergenic (+29/+19),A→T,yeaD/yeaE,False,Escherichia coli
2185,GYD,25,36,0,2,0.5,NC_000913,1864768,SNP,intergenic (+34/+14),T→C,yeaD/yeaE,False,Escherichia coli
2186,GYD,25,36,0,2,0.25,NC_000913,1865682,SNP,intergenic (‑46/+44),G→C,yeaE/mipA,False,Escherichia coli
2227,GYD,25,36,0,2,0.21,NC_000913,2028158,SNP,intergenic (‑141/+30),G→C,yedQ/yodC,False,Escherichia coli
2228,GYD,25,36,0,2,0.2,NC_000913,2028159,SNP,intergenic (‑142/+29),T→A,yedQ/yodC,False,Escherichia coli
2229,GYD,25,36,0,2,0.2,NC_000913,2028160,SNP,intergenic (‑143/+28),G→C,yedQ/yodC,False,Escherichia coli
603,GYD,25,36,0,2,0.24,NC_000913,2074691,SNP,intergenic (+33/‑88),C→G,flu/yeeR,False,Escherichia coli
2236,GYD,25,36,0,2,0.61,NC_000913,2090122,SNP,intergenic (+76/‑70),A→G,hisL/hisG,False,Escherichia coli
2237,GYD,25,36,0,2,0.64,NC_000913,2090124,SNP,intergenic (+78/‑68),C→G,hisL/hisG,False,Escherichia coli
2238,GYD,25,36,0,2,0.74,NC_000913,2090126,SNP,intergenic (+80/‑66),C→T,hisL/hisG,False,Escherichia coli
3165,GYD,25,36,0,2,0.22,NC_000913,2187314,SNP,intergenic (+16/+66),C→G,rcnB/yehA,False,Escherichia coli
2351,GYD,25,36,0,2,0.48,NC_000913,2229322,SNP,intergenic (+257/+116),C→G,yohP/dusC,False,Escherichia coli
2352,GYD,25,36,0,2,0.48,NC_000913,2229323,SNP,intergenic (+258/+115),C→G,yohP/dusC,False,Escherichia coli
2360,GYD,25,36,0,2,0.22,NC_000913,2383956,SNP,intergenic (+32/+39),A→T,elaD/yfbK,False,Escherichia coli
2361,GYD,25,36,0,2,0.27,NC_000913,2383959,SNP,intergenic (+35/+36),A→T,elaD/yfbK,False,Escherichia coli
2374,GYD,25,36,0,2,0.24,NC_000913,2474878,SNP,intergenic (+22/‑106),T→C,yfdQ/yfdR,False,Escherichia coli
2375,GYD,25,36,0,2,0.31,NC_000913,2474881,SNP,intergenic (+25/‑103),G→A,yfdQ/yfdR,False,Escherichia coli
3058,GYD,25,36,0,2,0.33,NC_000913,2637433,SNP,intergenic (‑77/+41),C→T,der/bamB,False,Escherichia coli
3059,GYD,25,36,0,2,0.29,NC_000913,2637438,SNP,intergenic (‑82/+36),T→G,der/bamB,False,Escherichia coli
3060,GYD,25,36,0,2,0.29,NC_000913,2637439,SNP,intergenic (‑83/+35),C→A,der/bamB,False,Escherichia coli
3061,GYD,25,36,0,2,0.29,NC_000913,2637444,SNP,intergenic (‑88/+30),A→G,der/bamB,False,Escherichia coli
2384,GYD,25,36,0,2,0.37,NC_000913,2653367,SNP,intergenic (+28/‑488),G→A,sseA/ryfA,False,Escherichia coli
2385,GYD,25,36,0,2,0.36,NC_000913,2653372,SNP,intergenic (+33/‑483),T→C,sseA/ryfA,False,Escherichia coli
2396,GYD,25,36,0,2,0.29,NC_000913,2716030,SNP,intergenic (+20/+36),T→G,eamB/grcA,False,Escherichia coli
2397,GYD,25,36,0,2,0.29,NC_000913,2716033,SNP,intergenic (+23/+33),C→A,eamB/grcA,False,Escherichia coli
2589,GYD,25,36,0,2,0.2,NC_000913,2750073,SNP,intergenic (+13/+42),G→T,yfjD/grpE,False,Escherichia coli
2590,GYD,25,36,0,2,0.2,NC_000913,2750078,SNP,intergenic (+18/+37),T→G,yfjD/grpE,False,Escherichia coli
2591,GYD,25,36,0,2,0.22,NC_000913,2750081,SNP,intergenic (+21/+34),C→A,yfjD/grpE,False,Escherichia coli
3077,GYD,25,36,0,2,0.47,NC_000913,2800515,SNP,intergenic (+40/‑208),C→A,ygaM/nrdH,False,Escherichia coli
3078,GYD,25,36,0,2,0.47,NC_000913,2800517,SNP,intergenic (+42/‑206),T→A,ygaM/nrdH,False,Escherichia coli
3079,GYD,25,36,0,2,0.36,NC_000913,2800519,SNP,intergenic (+44/‑204),T→G,ygaM/nrdH,False,Escherichia coli
2811,GYD,25,36,0,2,0.21,NC_000913,2814174,SNP,intergenic (+20/+44),T→A,emrB/luxS,False,Escherichia coli
2812,GYD,25,36,0,2,0.21,NC_000913,2814175,SNP,intergenic (+21/+43),T→A,emrB/luxS,False,Escherichia coli
2409,GYD,25,36,0,2,0.44,NC_000913,2866487,SNP,intergenic (+22/+72),G→C,ygbN/rpoS,False,Escherichia coli
2410,GYD,25,36,0,2,0.44,NC_000913,2866488,SNP,intergenic (+23/+71),G→C,ygbN/rpoS,False,Escherichia coli
3089,GYD,25,36,0,2,0.43,NC_000913,2900322,SNP,intergenic (‑49/‑270),C→T,ygcW/yqcE,False,Escherichia coli
3090,GYD,25,36,0,2,0.33,NC_000913,2900324,SNP,intergenic (‑51/‑268),G→T,ygcW/yqcE,False,Escherichia coli
2814,GYD,25,36,0,2,0.29,NC_000913,2900327,SNP,intergenic (‑54/‑265),A→C,ygcW/yqcE,False,Escherichia coli
3811,GYD,25,36,0,2,0.23,NC_000913,2980742,SNP,intergenic (‑107/+22),A→G,ygeA/araE,False,Escherichia coli
4325,GYD,25,36,0,2,0.23,NC_000913,2980744,SNP,intergenic (‑109/+20),A→T,ygeA/araE,False,Escherichia coli
4326,GYD,25,36,0,2,0.23,NC_000913,2980746,SNP,intergenic (‑111/+18),C→T,ygeA/araE,False,Escherichia coli
2441,GYD,25,36,0,2,0.23,NC_000913,3234508,SNP,intergenic (‑53/+231),T→C,higB/rlmG,False,Escherichia coli
2447,GYD,25,36,0,2,0.37,NC_000913,3288032,SNP,intergenic (+22/‑58),C→A,yraH/yraI,False,Escherichia coli
2448,GYD,25,36,0,2,0.33,NC_000913,3288033,SNP,intergenic (+23/‑57),T→G,yraH/yraI,False,Escherichia coli
3651,GYD,25,36,0,2,0.22,NC_000913,3423383,SNP,intergenic (+189/+40),A→G,yhdZ/rrfF,False,Escherichia coli
2457,GYD,25,36,0,2,0.5,NC_000913,3439588,SNP,intergenic (‑79/+28),G→C,yhdN/rplQ,False,Escherichia coli
2458,GYD,25,36,0,2,0.5,NC_000913,3439589,SNP,intergenic (‑80/+27),G→C,yhdN/rplQ,False,Escherichia coli
2459,GYD,25,36,0,2,0.33,NC_000913,3477878,SNP,intergenic (+20/+29),T→A,slyX/slyD,False,Escherichia coli
2638,GYD,25,36,0,2,0.26,NC_000913,3657599,SNP,intergenic (+32/+387),T→A,hdeD/arrS,False,Escherichia coli
2639,GYD,25,36,0,2,0.25,NC_000913,3657601,SNP,intergenic (+34/+385),G→C,hdeD/arrS,False,Escherichia coli
2640,GYD,25,36,0,2,0.34,NC_000913,3657603,SNP,intergenic (+36/+383),T→A,hdeD/arrS,False,Escherichia coli
2473,GYD,25,36,0,2,0.24,NC_000913,3781051,SNP,intergenic (+34/‑164),C→G,lldD/trmL,False,Escherichia coli
3138,GYD,25,36,0,2,0.23,NC_000913,3798234,SNP,intergenic (+27/+5),A→T,waaL/waaU,False,Escherichia coli
3139,GYD,25,36,0,2,0.23,NC_000913,3798235,SNP,intergenic (+28/+4),A→T,waaL/waaU,False,Escherichia coli
3282,GYD,25,36,0,2,0.2,NC_000913,3815816,SNP,intergenic (‑48/+18),C→G,pyrE/rph,False,Escherichia coli
3283,GYD,25,36,0,2,0.2,NC_000913,3815819,SNP,intergenic (‑51/+15),C→G,pyrE/rph,False,Escherichia coli
2486,GYD,25,36,0,2,0.2,NC_000913,4015333,SNP,intergenic (+19/+21),A→T,metE/ysgA,False,Escherichia coli
